Series Name,Series Code,Country Name,Country Code,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ireland,IRL,0.601090918,0.127807516,1.226853576,8.640445512,25.17640232,1.993760193,9.129439947,8.516395723,5.565201165,3.417815527
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Isle of Man,IMN,1.999999382,7.303757302,4.141718551,5.155303088,-0.385798408,6.952311475,2.837739696,2.213405599,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Israel,ISR,4.626407467,2.430918053,4.199807588,3.92086116,2.218113151,3.826574872,3.555612725,3.479370319,3.450279281,-2.439985916
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Italy,ITA,0.707333347,-2.980905768,-1.841065451,-0.004547542,0.778304351,1.293462732,1.667859041,0.941737193,0.287449937,-8.871146348
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jamaica,JAM,1.730376267,-0.61363604,0.517686013,0.689822357,0.921487125,1.375223064,0.997123062,1.889923681,0.892291654,-10.2
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Japan,JPN,-0.11542134,1.495089586,2.000267841,0.374719476,1.222921041,0.521944455,2.168290737,0.323207338,0.270308582,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jordan,JOR,2.737179886,2.429358001,2.609947375,3.384078099,2.496528793,1.994180849,2.087114551,1.934091701,1.955466358,-1.551384325
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kazakhstan,KAZ,7.400000001,4.8,5.999999999,4.200000001,1.2,1.1,4.1,4.1,4.5,-2.6
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kenya,KEN,6.10826372,4.563209131,5.878680567,5.357125644,5.718507131,5.8789493,4.805696525,6.318450702,5.365748965,-0.30749749
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kiribati,KIR,1.594561102,4.713319136,4.214773912,-0.697828087,10.40540793,5.135383281,0.89150817,2.313157811,2.247365963,2.538071066
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Rep.",KOR,3.685667782,2.402530992,3.164708636,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.039348227,-0.957766224
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kosovo,XKX,4.377008217,2.809624622,3.441470903,1.222800835,4.095282845,4.070291293,4.226086496,3.813314743,4.941931623,-6.888013195
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kuwait,KWT,9.628406975,6.6258183,1.149300437,0.500876982,0.593019617,2.925868226,-4.712106209,1.246129323,0.427464008,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kyrgyz Republic,KGZ,5.956274309,-0.088150201,10.91546945,4.024038626,3.875825448,4.335855917,4.739937225,3.757910128,4.600625657,-8.616551018
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lao PDR,LAO,8.038652681,8.026098434,8.026300226,7.611963441,7.270065843,7.022836255,6.892530873,6.247960008,5.457735092,0.439513531
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latvia,LVA,6.46884995,4.251723048,2.310176076,1.073634087,4.006874033,2.372924128,3.25072029,4.024311045,2.02711322,-3.623683916
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lebanon,LBN,0.867339877,2.540542492,3.811023284,2.461361188,0.211611959,1.529520107,0.850699559,-1.926404771,-6.7,-20.29999319
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lesotho,LSO,4.614252238,6.334821701,1.792531445,1.710544004,3.127557724,3.588364597,-3.141949946,-1.223137311,-0.381431982,-11.06099374
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liberia,LBR,8.20076584,7.993815693,8.704028066,0.701143912,0,-1.599584075,2.468626095,1.222551313,-2.278245125,-2.870722428
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Libya,LBY,-62.07591958,123.1395552,-13.59999997,-24.00000003,-8.862039363,-2.79546889,26.68090263,15.13279989,2.535953478,-31.3
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lithuania,LTU,6.03900816,3.843864749,3.550072843,3.537009879,2.024583955,2.518828273,4.282596951,3.936845901,4.338861033,-0.87190554
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Luxembourg,LUX,2.539235768,-0.352520089,3.654371342,4.296786305,4.306431493,4.574601051,1.801180955,3.110836266,2.296978816,-1.313204543
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Macao SAR, China",MAC,21.61647486,9.242247226,10.75279792,-2.048265666,-21.49264721,-0.674489248,9.982505239,6.466006544,-2.628861476,-56.30824513
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Madagascar,MDG,1.578429421,3.011146408,2.300386934,3.339202244,3.132295888,3.993146085,3.933316171,3.2,4.4,-4.200002074
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malawi,MWI,4.854055109,1.885799507,5.199999998,5.700000004,2.799999999,2.484040626,4.000030517,4.420621465,5.721106077,0.8
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malaysia,MYS,5.293912834,5.473454193,4.693722526,6.006721946,5.091532422,4.449781398,5.81272241,4.769927024,4.302815982,-5.587744678
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Maldives,MDV,8.566733531,2.517383942,7.281073979,7.329626203,2.88454853,6.33752979,7.210479788,8.128813661,6.98667554,-31.98206371
