Series Name,Series Code,Country Name,Country Code,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Population growth (annual %),SP.POP.GROW,"Gambia, The",GMB,3.017963446,3.031169712,3.03420155,3.025950918,3.008720834,2.988373007,2.969069585,2.946012688,2.921862866,2.895365506
Population growth (annual %),SP.POP.GROW,Georgia,GEO,-0.80216404,-0.736565519,-0.300972141,0.0469539,0.157481405,0.059816599,0.013386075,-0.039036546,-0.17156574,-0.165748399
Population growth (annual %),SP.POP.GROW,Germany,DEU,-1.853714629,0.187727801,0.272900215,0.416877359,0.865702644,0.807218539,0.37372456,0.300526702,0.225519874,0.177430344
Population growth (annual %),SP.POP.GROW,Ghana,GHA,2.424401783,2.369482728,2.323828607,2.291813837,2.268777982,2.24660996,2.220504882,2.192852874,2.162584462,2.130763473
Population growth (annual %),SP.POP.GROW,Gibraltar,GIB,0.068459515,0.13380713,0.12175748,0.094927328,0.047429894,-0.011855365,-0.044470139,-0.023725496,-0.026697913,-0.044512368
Population growth (annual %),SP.POP.GROW,Greece,GRC,-0.147951277,-0.540752951,-0.725120807,-0.66611329,-0.658861361,-0.415913028,-0.197783225,-0.202880238,-0.105339393,-0.056285518
Population growth (annual %),SP.POP.GROW,Greenland,GRL,-0.026363197,-0.140721219,-0.577265865,-0.333398667,-0.322038549,0.128227978,-0.024920344,-0.265609141,0.359917714,0.252238303
Population growth (annual %),SP.POP.GROW,Grenada,GRD,0.524851801,0.621740443,0.667831666,0.670747705,0.643471646,0.600367481,0.552600022,0.517266573,0.494964112,0.460536799
Population growth (annual %),SP.POP.GROW,Guam,GUM,0.157303192,0.187687743,0.265289399,0.368363503,0.522831661,0.675497259,0.814724473,0.90229092,0.915743568,0.885514508
Population growth (annual %),SP.POP.GROW,Guatemala,GTM,1.819487756,1.777495787,1.757167698,1.728757603,1.691465093,1.658073318,1.6276538,1.600385982,1.560386048,1.519987854
Population growth (annual %),SP.POP.GROW,Guinea,GIN,2.215150305,2.197958682,2.235327632,2.342254124,2.489834844,2.644357731,2.764879904,2.833117512,2.834784817,2.791607079
